Date,News
1395/01/13,رشد ۱۲۶۱ واحدی شاخص در معاملات نوروزی بورس
1395/01/12,حقوقی ها بازیگران اصلی معاملات اسفندماه بورس
1395/01/11,حجم معاملات سالانه فرابورس ۵۹درصد افزایش یافت
1395/01/11,شاخص بورس به ارتفاع ۸۱هزار واحد بازگشت
1395/01/11,فهرست ۵۰ شرکت فعال تر بورس در زمستان پارسال اعلام شد
1395/01/11,خانه دار شدن ۲۵۰ هزار نفر از طریق بازار سرمایه در سال ۹۴
1395/01/11,دلایل رونق بورس در زمستان پارسال
1395/01/11,ثبت ۱۸۸ هزار میلیارد ریال افزایش سرمایه در سال گذشته
1395/01/11,شاخص بورس ۳۷۴ واحد افت کرد
1395/01/10,خرید جو و ذرت کشاورزان ۱۰ استان در سال ۹۵ به قیمت تضمینی
1395/01/09,اولین افت امسال شاخص بورس رقم خورد
1395/01/08,رشد ۶۰ واحدی شاخص بورس در دومین روز معاملاتی سال
1395/01/08,چرا خرید و فروش سهام عدالت در سال ۹۴ عملی نشد؟
1395/01/08,نرخ سود و قیمت نفت دو عامل اثرگذار بر بورس در سال ۹۵
1395/01/08,۲۷ درصد معاملات بورس در اختیار برخطی‌ها
1395/01/08,بورس تهران تنها بورس مثبت سال ۹۴ در میان ۱۸ بورس معتبر جهان
1395/01/07,صعود شاخص بورس به ارتفاع ۸۱ هزار واحد در اولین روز معاملاتی سال
1395/01/07,حجم و ارزش معاملات بورس در آخرین ماه پارسال افت کرد
1395/01/07,رشد ۲.۴۴ درصدی شاخص بورس در آخرین هفته معاملاتی پارسال
1395/01/07,عرضه بیش از ۳ هزار تن انواع قیر در بورس کالا
1395/01/06,تاثیرپذیری بورس از تحقق شعار امسال
1395/01/06,جزئیات دادوستدهای آخرین روز معاملاتی بورس در سال ۹۴
1395/01/06,اقتصاد فرهنگ بنیان، بنیاد و بنیه اقتصاد دانش‌بنیان
1395/01/06,درصد سهام واگذار شده چند شرکت به طرح سهام عدالت اصلاح شد
1395/01/05,بورس کالا یکی از شریان های اصلی جذب سرمایه گذاری خارجی در پساتحریم
1395/01/04,برداشتن گام های موثر برای بین المللی شدن بورس تهران
1395/01/04,سال ۹۵؛ تداوم پیشرانی فرابورس در توسعه بازار بدهی
1394/12/26,رشد ۱۸۱ واحدی شاخص بورس در آخرین روز معاملاتی امسال
1394/12/26,گروه پتروشیمی سرمایه‌گذاری ایرانیان به بورس منتقل شد
1394/12/26,افزایش قیمت جهانی نفت رونق بورس را ادامه می‌دهد
1394/12/26,"هر سهم ""حریل"" ۱۰۹۰ ریال کشف قیمت شد"
1394/12/26,سهام دولتی دو شرکت به فروش رسید
1394/12/25,رونمایی نخستین صکوک اجاره دولتی فردا در فرابورس
1394/12/25,تکالیف جدید وزارت نیرو در زمینه بورس انرژی تعیین شد
1394/12/25,ناکامی خصوصی‌سازی در آخرین مزایده سال ۹۴
1394/12/25,شاخص بورس ۱۹۹ واحد افت کرد
1394/12/25,نخستین شرکت تخصصی بیمه عمر کشور وارد فرابورس می‌شود
1394/12/24,۶۷ درصد معاملات در اختیار صنایع خودرو، بانکی و فلزات اساسی
1394/12/24,"آخرین عرضه اولیه امسال به نام ""حریل"" شد"
1394/12/24,رشد ۵۳۶ درصدی بازدهی تجمیعی سهام بزرگترین هلدینگ چند رشته‌ای بورس
1394/12/24,شاخص بورس به ارتفاع ۸۰ هزار واحد صعود کرد
1394/12/24,پرونده عرضه‌های امسال خصوصی سازی فردا بسته می‌شود
1394/12/24,هر سهم نیروی برق دماوند ۷۴۰۰ تومان کشف قیمت شد
1394/12/24,فروش ۵هزار میلیارد تومان اوراق مشارکت نفتی فردا در بورس
1394/12/23,جزئیات مزایده ۲.۵ هزار میلیاردی خصوصی سازی در روز دوشنبه
1394/12/23,بلاتکلیفی بودجه‌ای بازار سرمایه
1394/12/23,برگزاری مزایده فروش ۳۶ جایگاه عرضه سوخت ۵ روز مانده به پایان سال
1394/12/23,دادوستد ۳۸۰ میلیارد تومان اسناد خزانه اسلامی در فرابورس
1394/12/23,روزهای مثبت بورس تا پایان سال ادامه دارد
1394/12/22,صعود شاخص بورس به ارتفاع ۷۹ هزار واحد
1394/12/21,واگذاری آلومینیوم المهدی و هرمزال ابطال نشد/هیات داوری شروط جدید برای خریدار تعیین کرد
1394/12/21,واگذاری ۲۶ هزار میلیارد ریال سهم دولتی تا نیمه اسفند
1394/12/21,واگذاری ۱۲۵۰۰ میلیارد تومان سهام برای تامین کسری صندوق بازنشستگان فولاد
1394/12/21,تعداد عرضه اولیه امسال فرابورس به عدد ۱۴ می رسد
1394/12/21,کاهش دستوری نرخ سود بانکی ممنوع
1394/12/21,رشد ۶۱۴ واحدی شاخص بورس در هفته پنجاه و دوم سال
1394/12/21,دلایل رشد آرام این روزهای شاخص بورس اعلام شد
1394/12/20,شیوه ناصحیح واگذاری شرکت‌های دولتی به بخش خصوصی کمکی به رشد اقتصادی نکرده است
1394/12/20,درج ۲ اوراق مشارکت نفتی بر تابلوی اوراق بدهی بورس
1394/12/20,بلوک ماشین سازی تبریز بدون خریدار ماند
1394/12/20,رشد ۶۹ درصدی حجم معاملات هفتگی فرابورس
1394/12/19,گواهی سپرده کالایی بین المللی می شود
1394/12/19,دلایل رشد سهام خودرویی در بورس اعلام شد
1394/12/19,شاخص بورس ۹۲ واحد رشد کرد
1394/12/19,سال ۹۵ سال گشایش بورس است
1394/12/19,اتهام ارزان فروشی بر پیشانی خصوصی سازی/ حرکت لاک پشتی خصوصی سازی
1394/12/18,نمی‌شود وام بزرگ ندهیم/ اصل ۴۴ یعنی هرکه هرچقدر خواست پولدار شود
1394/12/18,سهام سه شرکت و یک ملک دولتی فردا عرضه می شود
1394/12/18,آقای طیب‌نیا؛ لطفا نام مخالفان خصوصی سازی را منتشر کنید
1394/12/18,رشد ۶۱ واحدی شاخص بورس
1394/12/18,خارجی‌ها بورس ایران را نمی‌شناسند/ راه‌اندازی بورس ارز پس از تک‌نرخی‌شدن
1394/12/18,"""ساینا"" هم ۱۹۸۰ ریال قیمت خورد"
1394/12/18,"""دسانکو"" ۲۹۰۰ ریال کشف قیمت شد"
1394/12/18,وزیر اقتصاد قدرت مانور ندارد/ مدیران دولتی با واگذاری مخالفند/ نفس مرا در ۲ سال گذشته بریدند
1394/12/17,"""دسانکو"" برای عرضه در فرابورس معارفه شد"
1394/12/17,۹۴ سال کسادی خصوصی‌سازی/ فراهم‌شدن بستر نرم‌افزاری آزادسازی سهام عدالت
1394/12/17,شاخص بورس ۶۵ واحد رشد کرد
1394/12/17,تامین مالی ۱۵۰ میلیارد تومانی ذوب آهن ظرف چند ثانیه
1394/12/17,"""دسانکو"" و ""ساینا"" فردا عرضه اولیه دارند"
1394/12/17,واریز ۱۶ هزار میلیارد تومان سود بابت اقساط سهام عدالت به حساب خزانه
1394/12/16,لایحه ساماندهی سهام عدالت به تصویب هیأت وزیران رسید
1394/12/16,سبحان دارو از فرابورس به بورس می رود
1394/12/16,بورس تهران سودده‌ ترین بورس جهان شد/ بورس عربستان زیانده ترین
1394/12/16,رونق بورس کالا در گرو تحول اقتصاد کلان در دوران پساتحریم
1394/12/16,خودرویی‌ها شاخص بورس را مثبت نگه داشتند
1394/12/16,"آخرین عرضه اولیه امسال فرابورس به نام ""ساینا"" شد"
1394/12/15,آغاز فرایند بازنگری در بازار پایه با بررسی پیشنهادات
1394/12/15,اسامی و سهم شرکت‌های حاضر در سبد سهام عدالت
1394/12/15,انحلال سه شرکت زیرمجموعه ملی نفت ایران
1394/12/15,۱۵ فروردین؛ زمان بررسی گزارش تفحص از سهام عدالت در صحن مجلس
1394/12/15,بازگشت شاخص بورس به ارتفاع ۷۸ هزار واحد
1394/12/15,خانه دار شدن ۶ هزار نفر از طریق بازار سرمایه
1394/12/15,برگزاری مجمع عمومی فوق‌العاده مخابرات برای افزایش سرمایه
1394/12/14,ارزش معاملات هفتگی فرابورس ۲۲۱ درصد افزایش یافت
1394/12/14,دریافت ۱۷ هزار میلیارد تومان سود از شرکتهای سبد سهام عدالت
1394/12/14,افت ۱۴۲ واحدی شاخص بورس در پنجاه و یکمین هفته معاملاتی امسال
1394/12/12,حقیقی ها میدان دار معاملات بهمن ماه بورس
1394/12/12,۴۷۶هزار میلیارد ریال، ارزش سهام عدالت ۴۹.۱ میلیون مشمول
1394/12/12,حمایت دولت از بنگاه‌ها شرط تداوم رونق بورس
1394/12/12,۳۶ جایگاه سوخت دولتی روی میز مزایده می‌رود
1394/12/12,شاخص بورس ۴۸ واحد رشد کرد
1394/12/12,رشد دسته جمعی شاخص های فرابورس در بهمن ماه
1394/12/11,بلوک ماشین سازی تبریز برای واگذاری دوباره آگهی شد
1394/12/11,شاخص بورس ۱۰۹ واحد رشد کرد
1394/12/11,ثبت ۱۵۵ هزار میلیارد ریال افزایش سرمایه در بورس‌ طی ۱۱ ماه
1394/12/11,۶۶ هزار میلیارد تومان، ارزش روز پرتفوی سهام عدالت
1394/12/11,دلایل اصلاح شاخص بورس اعلام شد
1394/12/10,شاخص بورس ۱۹۴ واحد کاهش یافت
1394/12/10,رشد ۱۵۱ واحدی آیفکس در ۱۱ ماه
1394/12/10,افزایش ۴۰ درصدی ارزش صندوق های ETF در بازار سرمایه
1394/12/10,"تکرار داستان جدایی ""هما"" از ""دولت"""
1394/12/10,خصوصی‌سازی ۲۵۵۷۷ میلیارد ریال سهم دولتی در ۱۱ ماه
1394/12/09,شاخص بورس ۴۹۴ واحد افت کرد
1394/12/09,تامین مالی ۹۵۰۰ میلیارد ریالی سه شرکت فولادی و پتروشیمی
1394/12/09,۴ شرکت دولتی در راه بورس
1394/12/08,بورس تهران بزرگترین بازار بکر دنیاست
1394/12/01,"جزئیات برنامه‌های اقتصادی اصولگرایان برای ""معیشت و پیشرفت"" رونمایی شد"
1394/11/28,ایران ایر بورسی می‌شود
1394/11/27,جایگاه شرکت‌های ICT در خزان بورس
1394/11/27,۵۰ میلیارد تومان سرمایه خارجی وارد بورس شد
1394/11/27,شورای رقابت با خروج محصولات پتروشیمی از بورس کالا مخالفت کرد
1394/11/26,آیا روزهای خوب بورس تهران تداوم می یابد؟
1394/11/26,رایتل ۱۶ برابر مخابرات اوراق اجاره فروخت
1394/11/26,قسمتی از رشد شاخص بورس در روزهای اخیر دستوری بود
1394/11/25,۴ بانک ایرانی که لغو تحریم نشدند
1394/11/25,خصوصی سازی یک نیروگاه از طریق فرابورس
